Al,Au,Co,Cu,Hf,In,Mn,Mo,Nb,Nd,Ni,Pd,Pt,Sc,Ta,Ti,V,Zr,Zn,composition,formula,Alloy System,avg_first_ion_en_divi_voro_coord,avg_first_ion_en,avg_voro_coord,dev_mol_vol,avg_atom_mass,avg_mol_vol,Delta,NiTiHfCu base,a0 (A),a (A),b (A),c (A),beta,Transformation,lambda1_calculated,lambda2_reported,lambda2_calculated,lambda2_combined,lambda3_calculated,lambda1lambda2lambda3,Hysteresis (C),Hysteresis (C) new,Ms (C),Mf (C),As (C),Af (C),Tc (C),Enthalphy AtoM (J/g),Enthalphy MtoA (J/g),Enthalphy avg (J/g),Density_reported(g/cm^3),Enthalphy AtoM (J/cm3),Enthalphy MtoA (J/cm3),Enthalphy avg (J/cm3),Ref 1,Ref 2,Ref 3,Total,Predicted_Lambda2,deformation_direction,deformation_type,LDT_transformation_strain
0,0,0,0,0,0,0,0,0,0,24.94,28.98,0,0,2.21,43.83,0,0,0,Ni24.94Pd28.98Ta2.21Ti43.83,Ni7630689040Pd8866774995Ta676175733Ti13410308766,NiTiPdTa,0.709614484,7.484003835,10.64035614,1.49131363,70.48589857,9.031143457,6.7,FALSE,3.098,2.778,4.448,4.701,90,B19,0.896707553,1.015,1.015239175,1.015239175,1.072985468,0.976816609,29.8,31.3,105.4,88.8,121.6,135.2,112.75,11.6,,11.6,,91.16,,91.16,https://doi.org/10.1016/j.msea.2014.06.104,,,99.96,1.008,"[4, -4, 1]",compression,3.187038485
0,0,0,0,0,0,0,0,0,0,24.94,28.98,0,0,2.21,43.83,0,0,0,Ni24.94Pd28.98Ta2.21Ti43.83,Ni7630689040Pd8866774995Ta676175733Ti13410308766,NiTiPdTa,0.709614484,7.484003835,10.64035614,1.49131363,70.48589857,9.031143457,6.7,FALSE,3.098,2.778,4.448,4.701,90,B19,0.896707553,1.015,1.015239175,1.015239175,1.072985468,0.976816609,29.8,31.3,105.4,88.8,121.6,135.2,112.75,11.6,,11.6,,91.16,,91.16,https://doi.org/10.1016/j.msea.2014.06.104,,,99.96,1.008,"[3, -3, 2]",tension,4.315296506
0,0,0,0,0,0,0,0,0,0,24.94,28.98,0,0,2.21,43.83,0,0,0,Ni24.94Pd28.98Ta2.21Ti43.83,Ni7630689040Pd8866774995Ta676175733Ti13410308766,NiTiPdTa,0.709614484,7.484003835,10.64035614,1.49131363,70.48589857,9.031143457,6.7,FALSE,3.098,2.778,4.448,4.701,90,B19,0.896707553,1.015,1.015239175,1.015239175,1.072985468,0.976816609,29.8,31.3,105.4,88.8,121.6,135.2,112.75,11.6,,11.6,,91.16,,91.16,https://doi.org/10.1016/j.msea.2014.06.104,,,99.96,1.008,"[3, -3, 2]",compression,3.008221763
0,0,0,0,0,0,0,0,0,0,24.94,28.98,0,0,2.21,43.83,0,0,0,Ni24.94Pd28.98Ta2.21Ti43.83,Ni7630689040Pd8866774995Ta676175733Ti13410308766,NiTiPdTa,0.709614484,7.484003835,10.64035614,1.49131363,70.48589857,9.031143457,6.7,FALSE,3.098,2.778,4.448,4.701,90,B19,0.896707553,1.015,1.015239175,1.015239175,1.072985468,0.976816609,29.8,31.3,105.4,88.8,121.6,135.2,112.75,11.6,,11.6,,91.16,,91.16,https://doi.org/10.1016/j.msea.2014.06.104,,,99.96,1.008,"[8, -8, 3]",tension,6.230324087
0,0,0,0,0,0,0,0,0,0,24.94,28.98,0,0,2.21,43.83,0,0,0,Ni24.94Pd28.98Ta2.21Ti43.83,Ni7630689040Pd8866774995Ta676175733Ti13410308766,NiTiPdTa,0.709614484,7.484003835,10.64035614,1.49131363,70.48589857,9.031143457,6.7,FALSE,3.098,2.778,4.448,4.701,90,B19,0.896707553,1.015,1.015239175,1.015239175,1.072985468,0.976816609,29.8,31.3,105.4,88.8,121.6,135.2,112.75,11.6,,11.6,,91.16,,91.16,https://doi.org/10.1016/j.msea.2014.06.104,,,99.96,1.008,"[8, -8, 3]",compression,3.260973855
0,0,0,0,0,0,0,0,0,0,24.94,28.98,0,0,2.21,43.83,0,0,0,Ni24.94Pd28.98Ta2.21Ti43.83,Ni7630689040Pd8866774995Ta676175733Ti13410308766,NiTiPdTa,0.709614484,7.484003835,10.64035614,1.49131363,70.48589857,9.031143457,6.7,FALSE,3.098,2.778,4.448,4.701,90,B19,0.896707553,1.015,1.015239175,1.015239175,1.072985468,0.976816609,29.8,31.3,105.4,88.8,121.6,135.2,112.75,11.6,,11.6,,91.16,,91.16,https://doi.org/10.1016/j.msea.2014.06.104,,,99.96,1.008,"[5, -5, 4]",tension,3.301736361
0,0,0,0,0,0,0,0,0,0,24.94,28.98,0,0,2.21,43.83,0,0,0,Ni24.94Pd28.98Ta2.21Ti43.83,Ni7630689040Pd8866774995Ta676175733Ti13410308766,NiTiPdTa,0.709614484,7.484003835,10.64035614,1.49131363,70.48589857,9.031143457,6.7,FALSE,3.098,2.778,4.448,4.701,90,B19,0.896707553,1.015,1.015239175,1.015239175,1.072985468,0.976816609,29.8,31.3,105.4,88.8,121.6,135.2,112.75,11.6,,11.6,,91.16,,91.16,https://doi.org/10.1016/j.msea.2014.06.104,,,99.96,1.008,"[5, -5, 4]",compression,2.748733466
0,0,0,0,0,0,0,0,0,0,24.94,28.98,0,0,2.21,43.83,0,0,0,Ni24.94Pd28.98Ta2.21Ti43.83,Ni7630689040Pd8866774995Ta676175733Ti13410308766,NiTiPdTa,0.709614484,7.484003835,10.64035614,1.49131363,70.48589857,9.031143457,6.7,FALSE,3.098,2.778,4.448,4.701,90,B19,0.896707553,1.015,1.015239175,1.015239175,1.072985468,0.976816609,29.8,31.3,105.4,88.8,121.6,135.2,112.75,11.6,,11.6,,91.16,,91.16,https://doi.org/10.1016/j.msea.2014.06.104,,,99.96,1.008,"[5, -5, 7]",tension,3.013667151
0,0,0,0,0,0,0,0,0,0,24.94,28.98,0,0,2.21,43.83,0,0,0,Ni24.94Pd28.98Ta2.21Ti43.83,Ni7630689040Pd8866774995Ta676175733Ti13410308766,NiTiPdTa,0.709614484,7.484003835,10.64035614,1.49131363,70.48589857,9.031143457,6.7,FALSE,3.098,2.778,4.448,4.701,90,B19,0.896707553,1.015,1.015239175,1.015239175,1.072985468,0.976816609,29.8,31.3,105.4,88.8,121.6,135.2,112.75,11.6,,11.6,,91.16,,91.16,https://doi.org/10.1016/j.msea.2014.06.104,,,99.96,1.008,"[5, -5, 7]",compression,4.159398724
0,0,0,0,0,0,0,0,0,0,24.94,28.98,0,0,2.21,43.83,0,0,0,Ni24.94Pd28.98Ta2.21Ti43.83,Ni7630689040Pd8866774995Ta676175733Ti13410308766,NiTiPdTa,0.709614484,7.484003835,10.64035614,1.49131363,70.48589857,9.031143457,6.7,FALSE,3.098,2.778,4.448,4.701,90,B19,0.896707553,1.015,1.015239175,1.015239175,1.072985468,0.976816609,29.8,31.3,105.4,88.8,121.6,135.2,112.75,11.6,,11.6,,91.16,,91.16,https://doi.org/10.1016/j.msea.2014.06.104,,,99.96,1.008,"[2, -2, 5]",tension,4.5355265
0,0,0,0,0,0,0,0,0,0,24.94,28.98,0,0,2.21,43.83,0,0,0,Ni24.94Pd28.98Ta2.21Ti43.83,Ni7630689040Pd8866774995Ta676175733Ti13410308766,NiTiPdTa,0.709614484,7.484003835,10.64035614,1.49131363,70.48589857,9.031143457,6.7,FALSE,3.098,2.778,4.448,4.701,90,B19,0.896707553,1.015,1.015239175,1.015239175,1.072985468,0.976816609,29.8,31.3,105.4,88.8,121.6,135.2,112.75,11.6,,11.6,,91.16,,91.16,https://doi.org/10.1016/j.msea.2014.06.104,,,99.96,1.008,"[2, -2, 5]",compression,7.316446567
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[1, 1, 1]",tension,1.807708221
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[1, 1, 1]",compression,2.397659756
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[0, 1, 1]",tension,7.389845238
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[0, 1, 1]",compression,2.704303731
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[1, 1, 2]",tension,4.133904554
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[1, 1, 2]",compression,6.310386222
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[1, 4, 8]",tension,6.607186418
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[1, 4, 8]",compression,7.423468453
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[2, -2, -1]",tension,5.56193628
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[2, -2, -1]",compression,3.322140539
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[8, -8, -1]",tension,7.263327527
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[8, -8, -1]",compression,3.048543898
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[4, -4, 1]",tension,6.894424574
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[4, -4, 1]",compression,3.265662297
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[3, -3, 2]",tension,4.382056548
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[3, -3, 2]",compression,3.125350656
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[8, -8, 3]",tension,6.312908551
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[8, -8, 3]",compression,3.353707714
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[5, -5, 4]",tension,3.360011701
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[5, -5, 4]",compression,2.872857705
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[5, -5, 7]",tension,3.065480007
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[5, -5, 7]",compression,4.274764159
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[2, -2, 5]",tension,4.577268698
0,0,0,0,0,0,0,0,0,0,25.94,27.42,0,0,0.84,45.8,0,0,0,Ni25.94Pd27.42Ta0.84Ti45.8,Ni1297Pd1371Ta42Ti2290,NiTiPdTa,0.709462254,7.458437448,10.6092,1.513863658,67.84848015,9.020858,6.81,FALSE,3.098,2.776,4.441,4.705,90,B19,0.896061975,1.014,1.013641451,1.013641451,1.073898452,0.975406458,23.2,25.05,179.1,161.6,188.5,202.3,182.875,19.8,,19.8,,144.19,,144.19,https://doi.org/10.1016/j.msea.2014.06.104,,,100,1.008,"[2, -2, 5]",compression,7.406184304
0,0,0,0,0,0,0,0,0,0,28.5,0,21,0,0,50.5,0,0,0,Ni28.5Pt21.0Ti50.5,Ni57Pt42Ti101,NiTiPt,0.72135765,7.5068916,10.485,1.4945475,81.868094,9.16025,7.08,FALSE,3.084,2.768,4.467,4.688,90,B19,0.897535668,1.024,1.024204277,1.024204277,1.074875678,0.988090076,13.7,9.5,344.6,322,327.3,358.3,338.05,,,,,,,,https://doi.org/10.1016/j.msea.2013.02.035,,,100,1.021,"[1, 1, 1]",tension,1.919669684
0,0,0,0,0,0,0,0,0,0,28.5,0,21,0,0,50.5,0,0,0,Ni28.5Pt21.0Ti50.5,Ni57Pt42Ti101,NiTiPt,0.72135765,7.5068916,10.485,1.4945475,81.868094,9.16025,7.08,FALSE,3.084,2.768,4.467,4.688,90,B19,0.897535668,1.024,1.024204277,1.024204277,1.074875678,0.988090076,13.7,9.5,344.6,322,327.3,358.3,338.05,,,,,,,,https://doi.org/10.1016/j.msea.2013.02.035,,,100,1.021,"[1, 1, 1]",compression,1.620478435
0,0,0,0,0,0,0,0,0,0,28.5,0,21,0,0,50.5,0,0,0,Ni28.5Pt21.0Ti50.5,Ni57Pt42Ti101,NiTiPt,0.72135765,7.5068916,10.485,1.4945475,81.868094,9.16025,7.08,FALSE,3.084,2.768,4.467,4.688,90,B19,0.897535668,1.024,1.024204277,1.024204277,1.074875678,0.988090076,13.7,9.5,344.6,322,327.3,358.3,338.05,,,,,,,,https://doi.org/10.1016/j.msea.2013.02.035,,,100,1.021,"[0, 1, 1]",tension,7.487567776
0,0,0,0,0,0,0,0,0,0,28.5,0,21,0,0,50.5,0,0,0,Ni28.5Pt21.0Ti50.5,Ni57Pt42Ti101,NiTiPt,0.72135765,7.5068916,10.485,1.4945475,81.868094,9.16025,7.08,FALSE,3.084,2.768,4.467,4.688,90,B19,0.897535668,1.024,1.024204277,1.024204277,1.074875678,0.988090076,13.7,9.5,344.6,322,327.3,358.3,338.05,,,,,,,,https://doi.org/10.1016/j.msea.2013.02.035,,,100,1.021,"[0, 1, 1]",compression,2.33356929
0,0,0,0,0,0,0,0,0,0,28.5,0,21,0,0,50.5,0,0,0,Ni28.5Pt21.0Ti50.5,Ni57Pt42Ti101,NiTiPt,0.72135765,7.5068916,10.485,1.4945475,81.868094,9.16025,7.08,FALSE,3.084,2.768,4.467,4.688,90,B19,0.897535668,1.024,1.024204277,1.024204277,1.074875678,0.988090076,13.7,9.5,344.6,322,327.3,358.3,338.05,,,,,,,,https://doi.org/10.1016/j.msea.2013.02.035,,,100,1.021,"[1, 1, 2]",tension,4.316643192
0,0,0,0,0,0,0,0,0,0,28.5,0,21,0,0,50.5,0,0,0,Ni28.5Pt21.0Ti50.5,Ni57Pt42Ti101,NiTiPt,0.72135765,7.5068916,10.485,1.4945475,81.868094,9.16025,7.08,FALSE,3.084,2.768,4.467,4.688,90,B19,0.897535668,1.024,1.024204277,1.024204277,1.074875678,0.988090076,13.7,9.5,344.6,322,327.3,358.3,338.05,,,,,,,,https://doi.org/10.1016/j.msea.2013.02.035,,,100,1.021,"[1, 1, 2]",compression,5.83463212
0,0,0,0,0,0,0,0,0,0,28.5,0,21,0,0,50.5,0,0,0,Ni28.5Pt21.0Ti50.5,Ni57Pt42Ti101,NiTiPt,0.72135765,7.5068916,10.485,1.4945475,81.868094,9.16025,7.08,FALSE,3.084,2.768,4.467,4.688,90,B19,0.897535668,1.024,1.024204277,1.024204277,1.074875678,0.988090076,13.7,9.5,344.6,322,327.3,358.3,338.05,,,,,,,,https://doi.org/10.1016/j.msea.2013.02.035,,,100,1.021,"[1, 4, 8]",tension,6.79580234
0,0,0,0,0,0,0,0,0,0,28.5,0,21,0,0,50.5,0,0,0,Ni28.5Pt21.0Ti50.5,Ni57Pt42Ti101,NiTiPt,0.72135765,7.5068916,10.485,1.4945475,81.868094,9.16025,7.08,FALSE,3.084,2.768,4.467,4.688,90,B19,0.897535668,1.024,1.024204277,1.024204277,1.074875678,0.988090076,13.7,9.5,344.6,322,327.3,358.3,338.05,,,,,,,,https://doi.org/10.1016/j.msea.2013.02.035,,,100,1.021,"[1, 4, 8]",compression,7.125441435
0,0,0,0,0,0,0,0,0,0,28.5,0,21,0,0,50.5,0,0,0,Ni28.5Pt21.0Ti50.5,Ni57Pt42Ti101,NiTiPt,0.72135765,7.5068916,10.485,1.4945475,81.868094,9.16025,7.08,FALSE,3.084,2.768,4.467,4.688,90,B19,0.897535668,1.024,1.024204277,1.024204277,1.074875678,0.988090076,13.7,9.5,344.6,322,327.3,358.3,338.05,,,,,,,,https://doi.org/10.1016/j.msea.2013.02.035,,,100,1.021,"[2, -2, -1]",tension,5.664206366
0,0,0,0,0,0,0,0,0,0,28.5,0,21,0,0,50.5,0,0,0,Ni28.5Pt21.0Ti50.5,Ni57Pt42Ti101,NiTiPt,0.72135765,7.5068916,10.485,1.4945475,81.868094,9.16025,7.08,FALSE,3.084,2.768,4.467,4.688,90,B19,0.897535668,1.024,1.024204277,1.024204277,1.074875678,0.988090076,13.7,9.5,344.6,322,327.3,358.3,338.05,,,,,,,,https://doi.org/10.1016/j.msea.2013.02.035,,,100,1.021,"[2, -2, -1]",compression,2.700720735
0,0,0,0,0,0,0,0,0,0,28.5,0,21,0,0,50.5,0,0,0,Ni28.5Pt21.0Ti50.5,Ni57Pt42Ti101,NiTiPt,0.72135765,7.5068916,10.485,1.4945475,81.868094,9.16025,7.08,FALSE,3.084,2.768,4.467,4.688,90,B19,0.897535668,1.024,1.024204277,1.024204277,1.074875678,0.988090076,13.7,9.5,344.6,322,327.3,358.3,338.05,,,,,,,,https://doi.org/10.1016/j.msea.2013.02.035,,,100,1.021,"[8, -8, -1]",tension,7.361361394
